ablation_id,ablation_name,occupied_count,config_id,loads,timeout_ms,baseline_tok_s,scheduler_tok_s,ablation_tok_s,scheduler_speedup,ablation_speedup,scheduler_ppl,ablation_ppl,ppl_gap,tok_s_gap,rate_policy,group_a,group_b,tokens,source
A2_random_pruning,构造小批量输入，随机每层裁剪量，保留加权超时分配,6,6occ_cfg6,"55,65,85,95,100,100,0,0",40,26.051900,28.235300,22.517652,1.083810,0.864338,21.211614,73.211614,52.000000,5.717648,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A3_average_timeout,构造小批量输入，保留 DP，平均分配超时,6,6occ_cfg6,"55,65,85,95,100,100,0,0",40,26.051900,28.235300,25.764711,1.083810,0.988976,21.211614,54.211614,33.000000,2.470589,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A4_no_scheduler,随机小批量输入，随机每层裁剪量，平均分配超时,6,6occ_cfg6,"55,65,85,95,100,100,0,0",40,26.051900,28.235300,17.647063,1.083810,0.677381,21.211614,117.711614,96.500000,10.588237,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A1_random_input,随机小批量输入，保留 DP 和加权超时分配,6,6occ_cfg6,"55,65,85,95,100,100,0,0",50,26.051900,28.656900,27.582266,1.099993,1.058743,20.428614,63.178614,42.750000,1.074634,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A2_random_pruning,构造小批量输入，随机每层裁剪量，保留加权超时分配,6,6occ_cfg6,"55,65,85,95,100,100,0,0",50,26.051900,28.656900,22.961341,1.099993,0.881369,20.428614,71.178614,50.750000,5.695559,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A3_average_timeout,构造小批量输入，保留 DP，平均分配超时,6,6occ_cfg6,"55,65,85,95,100,100,0,0",50,26.051900,28.656900,26.203153,1.099993,1.005806,20.428614,52.428614,32.000000,2.453747,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A4_no_scheduler,随机小批量输入，随机每层裁剪量，平均分配超时,6,6occ_cfg6,"55,65,85,95,100,100,0,0",50,26.051900,28.656900,17.982205,1.099993,0.690245,20.428614,114.678614,94.250000,10.674695,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A1_random_input,随机小批量输入，保留 DP 和加权超时分配,6,6occ_cfg6,"55,65,85,95,100,100,0,0",60,26.051900,29.299700,28.237586,1.124667,1.083897,19.645614,60.895614,41.250000,1.062114,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A2_random_pruning,构造小批量输入，随机每层裁剪量，保留加权超时分配,6,6occ_cfg6,"55,65,85,95,100,100,0,0",60,26.051900,29.299700,23.586258,1.124667,0.905357,19.645614,69.145614,49.500000,5.713442,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A3_average_timeout,构造小批量输入，保留 DP，平均分配超时,6,6occ_cfg6,"55,65,85,95,100,100,0,0",60,26.051900,29.299700,26.845850,1.124667,1.030476,19.645614,50.645614,31.000000,2.453850,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A4_no_scheduler,随机小批量输入，随机每层裁剪量，平均分配超时,6,6occ_cfg6,"55,65,85,95,100,100,0,0",60,26.051900,29.299700,18.458811,1.124667,0.708540,19.645614,111.645614,92.000000,10.840889,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A1_random_input,随机小批量输入，保留 DP 和加权超时分配,6,6occ_cfg6,"55,65,85,95,100,100,0,0",70,26.051900,26.051900,25.140083,1.000000,0.965000,18.862614,58.612614,39.750000,0.911817,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A2_random_pruning,构造小批量输入，随机每层裁剪量，保留加权超时分配,6,6occ_cfg6,"55,65,85,95,100,100,0,0",70,26.051900,26.051900,21.069474,1.000000,0.808750,18.862614,67.112614,48.250000,4.982426,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A3_average_timeout,构造小批量输入，保留 DP，平均分配超时,6,6occ_cfg6,"55,65,85,95,100,100,0,0",70,26.051900,26.051900,23.918901,1.000000,0.918125,18.862614,48.862614,30.000000,2.132999,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A4_no_scheduler,随机小批量输入，随机每层裁剪量，平均分配超时,6,6occ_cfg6,"55,65,85,95,100,100,0,0",70,26.051900,26.051900,16.477827,1.000000,0.632500,18.862614,108.612614,89.750000,9.574073,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A1_random_input,随机小批量输入，保留 DP 和加权超时分配,6,6occ_cfg6,"55,65,85,95,100,100,0,0",80,26.051900,28.355900,27.398888,1.088439,1.051704,18.079614,56.329614,38.250000,0.957012,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A2_random_pruning,构造小批量输入，随机每层裁剪量，保留加权超时分配,6,6occ_cfg6,"55,65,85,95,100,100,0,0",80,26.051900,28.355900,23.039169,1.088439,0.884357,18.079614,65.079614,47.000000,5.316731,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A3_average_timeout,构造小批量输入，保留 DP，平均分配超时,6,6occ_cfg6,"55,65,85,95,100,100,0,0",80,26.051900,28.355900,26.087428,1.088439,1.001364,18.079614,47.079614,29.000000,2.268472,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A4_no_scheduler,随机小批量输入，随机每层裁剪量，平均分配超时,6,6occ_cfg6,"55,65,85,95,100,100,0,0",80,26.051900,28.355900,18.005997,1.088439,0.691159,18.079614,105.579614,87.500000,10.349903,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A1_random_input,随机小批量输入，保留 DP 和加权超时分配,6,6occ_cfg6,"55,65,85,95,100,100,0,0",90,26.051900,27.101400,26.220605,1.040285,1.006476,17.296614,54.046614,36.750000,0.880795,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A2_random_pruning,构造小批量输入，随机每层裁剪量，保留加权超时分配,6,6occ_cfg6,"55,65,85,95,100,100,0,0",90,26.051900,27.101400,22.121518,1.040285,0.849133,17.296614,63.046614,45.750000,4.979882,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A3_average_timeout,构造小批量输入，保留 DP，平均分配超时,6,6occ_cfg6,"55,65,85,95,100,100,0,0",90,26.051900,27.101400,24.984103,1.040285,0.959013,17.296614,45.296614,28.000000,2.117297,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A4_no_scheduler,随机小批量输入，随机每层裁剪量，平均分配超时,6,6occ_cfg6,"55,65,85,95,100,100,0,0",90,26.051900,27.101400,17.277143,1.040285,0.663182,17.296614,102.546614,85.250000,9.824257,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A1_random_input,随机小批量输入，保留 DP 和加权超时分配,6,6occ_cfg6,"55,65,85,95,100,100,0,0",100,26.051900,26.937400,26.095606,1.033990,1.001678,16.513614,51.763614,35.250000,0.841794,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A2_random_pruning,构造小批量输入，随机每层裁剪量，保留加权超时分配,6,6occ_cfg6,"55,65,85,95,100,100,0,0",100,26.051900,26.937400,22.088668,1.033990,0.847872,16.513614,61.013614,44.500000,4.848732,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A3_average_timeout,构造小批量输入，保留 DP，平均分配超时,6,6occ_cfg6,"55,65,85,95,100,100,0,0",100,26.051900,26.937400,24.883423,1.033990,0.955148,16.513614,43.513614,27.000000,2.053977,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A4_no_scheduler,随机小批量输入，随机每层裁剪量，平均分配超时,6,6occ_cfg6,"55,65,85,95,100,100,0,0",100,26.051900,26.937400,17.239936,1.033990,0.661753,16.513614,99.513614,83.000000,9.697464,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A1_random_input,随机小批量输入，保留 DP 和加权超时分配,8,8occ_cfg3,"20,30,40,50,90,90,100,100",20,12.284000,27.632300,26.388846,2.249455,2.148229,18.995400,69.995400,51.000000,1.243454,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A2_random_pruning,构造小批量输入，随机每层裁剪量，保留加权超时分配,8,8occ_cfg3,"20,30,40,50,90,90,100,100",20,12.284000,27.632300,21.553194,2.249455,1.754575,18.995400,77.995400,59.000000,6.079106,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A3_average_timeout,构造小批量输入，保留 DP，平均分配超时,8,8occ_cfg3,"20,30,40,50,90,90,100,100",20,12.284000,27.632300,25.007232,2.249455,2.035756,18.995400,56.995400,38.000000,2.625068,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A4_no_scheduler,随机小批量输入，随机每层裁剪量，平均分配超时,8,8occ_cfg3,"20,30,40,50,90,90,100,100",20,12.284000,27.632300,16.579380,2.249455,1.349673,18.995400,126.995400,108.000000,11.052920,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A1_random_input,随机小批量输入，保留 DP 和加权超时分配,8,8occ_cfg3,"20,30,40,50,90,90,100,100",30,12.284000,25.114300,24.015549,2.044472,1.955027,18.593400,68.093400,49.500000,1.098751,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A2_random_pruning,构造小批量输入，随机每层裁剪量，保留加权超时分配,8,8occ_cfg3,"20,30,40,50,90,90,100,100",30,12.284000,25.114300,19.683333,2.044472,1.602355,18.593400,76.343400,57.750000,5.430967,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A3_average_timeout,构造小批量输入，保留 DP，平均分配超时,8,8occ_cfg3,"20,30,40,50,90,90,100,100",30,12.284000,25.114300,22.775531,2.044472,1.854081,18.593400,55.593400,37.000000,2.338769,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A4_no_scheduler,随机小批量输入，随机每层裁剪量，平均分配超时,8,8occ_cfg3,"20,30,40,50,90,90,100,100",30,12.284000,25.114300,15.131366,2.044472,1.231795,18.593400,124.343400,105.750000,9.982934,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A1_random_input,随机小批量输入，保留 DP 和加权超时分配,8,8occ_cfg3,"20,30,40,50,90,90,100,100",40,12.284000,25.586000,24.498595,2.082872,1.994350,18.191400,66.191400,48.000000,1.087405,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A2_random_pruning,构造小批量输入，随机每层裁剪量，保留加权超时分配,8,8occ_cfg3,"20,30,40,50,90,90,100,100",40,12.284000,25.586000,20.148975,2.082872,1.640262,18.191400,74.691400,56.500000,5.437025,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A3_average_timeout,构造小批量输入，保留 DP，平均分配超时,8,8occ_cfg3,"20,30,40,50,90,90,100,100",40,12.284000,25.586000,23.251278,2.082872,1.892810,18.191400,54.191400,36.000000,2.334722,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A4_no_scheduler,随机小批量输入，随机每层裁剪量，平均分配超时,8,8occ_cfg3,"20,30,40,50,90,90,100,100",40,12.284000,25.586000,15.479530,2.082872,1.260138,18.191400,121.691400,103.500000,10.106470,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A1_random_input,随机小批量输入，保留 DP 和加权超时分配,8,8occ_cfg3,"20,30,40,50,90,90,100,100",50,12.284000,24.824400,23.800394,2.020873,1.937512,17.789400,64.289400,46.500000,1.024006,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A2_random_pruning,构造小批量输入，随机每层裁剪量，保留加权超时分配,8,8occ_cfg3,"20,30,40,50,90,90,100,100",50,12.284000,24.824400,19.642306,2.020873,1.599016,17.789400,73.039400,55.250000,5.182094,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A3_average_timeout,构造小批量输入，保留 DP，平均分配超时,8,8occ_cfg3,"20,30,40,50,90,90,100,100",50,12.284000,24.824400,22.605719,2.020873,1.840257,17.789400,52.789400,35.000000,2.218681,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A4_no_scheduler,随机小批量输入，随机每层裁剪量，平均分配超时,8,8occ_cfg3,"20,30,40,50,90,90,100,100",50,12.284000,24.824400,15.080823,2.020873,1.227680,17.789400,119.039400,101.250000,9.743577,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A1_random_input,随机小批量输入，保留 DP 和加权超时分配,8,8occ_cfg3,"20,30,40,50,90,90,100,100",60,12.284000,26.070600,25.027776,2.122322,2.037429,17.387400,62.387400,45.000000,1.042824,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A2_random_pruning,构造小批量输入，随机每层裁剪量，保留加权超时分配,8,8occ_cfg3,"20,30,40,50,90,90,100,100",60,12.284000,26.070600,20.726127,2.122322,1.687246,17.387400,71.387400,54.000000,5.344473,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A3_average_timeout,构造小批量输入，保留 DP，平均分配超时,8,8occ_cfg3,"20,30,40,50,90,90,100,100",60,12.284000,26.070600,23.789422,2.122322,1.936619,17.387400,51.387400,34.000000,2.281178,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A4_no_scheduler,随机小批量输入，随机每层裁剪量，平均分配超时,8,8occ_cfg3,"20,30,40,50,90,90,100,100",60,12.284000,26.070600,15.903066,2.122322,1.294616,17.387400,116.387400,99.000000,10.167534,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A1_random_input,随机小批量输入，保留 DP 和加权超时分配,8,8occ_cfg3,"20,30,40,50,90,90,100,100",70,12.284000,25.182700,24.206870,2.050041,1.970602,16.985400,60.485400,43.500000,0.975830,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A2_random_pruning,构造小批量输入，随机每层裁剪量，保留加权超时分配,8,8occ_cfg3,"20,30,40,50,90,90,100,100",70,12.284000,25.182700,20.114682,2.050041,1.637470,16.985400,69.735400,52.750000,5.068018,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A3_average_timeout,构造小批量输入，保留 DP，平均分配超时,8,8occ_cfg3,"20,30,40,50,90,90,100,100",70,12.284000,25.182700,23.026431,2.050041,1.874506,16.985400,49.985400,33.000000,2.156269,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A4_no_scheduler,随机小批量输入，随机每层裁剪量，平均分配超时,8,8occ_cfg3,"20,30,40,50,90,90,100,100",70,12.284000,25.182700,15.424404,2.050041,1.255650,16.985400,113.735400,96.750000,9.758296,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A1_random_input,随机小批量输入，保留 DP 和加权超时分配,8,8occ_cfg3,"20,30,40,50,90,90,100,100",80,12.284000,25.523500,24.566369,2.077784,1.999867,16.583400,58.583400,42.000000,0.957131,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A2_random_pruning,构造小批量输入，随机每层裁剪量，保留加权超时分配,8,8occ_cfg3,"20,30,40,50,90,90,100,100",80,12.284000,25.523500,20.482609,2.077784,1.667422,16.583400,68.083400,51.500000,5.040891,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A3_average_timeout,构造小批量输入，保留 DP，平均分配超时,8,8occ_cfg3,"20,30,40,50,90,90,100,100",80,12.284000,25.523500,23.385907,2.077784,1.903770,16.583400,48.583400,32.000000,2.137593,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A4_no_scheduler,随机小批量输入，随机每层裁剪量，平均分配超时,8,8occ_cfg3,"20,30,40,50,90,90,100,100",80,12.284000,25.523500,15.696953,2.077784,1.277837,16.583400,111.083400,94.500000,9.826547,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A1_random_input,随机小批量输入，保留 DP 和加权超时分配,8,8occ_cfg3,"20,30,40,50,90,90,100,100",90,12.284000,26.496900,25.536387,2.157025,2.078833,16.181400,56.681400,40.500000,0.960513,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A2_random_pruning,构造小批量输入，随机每层裁剪量，保留加权超时分配,8,8occ_cfg3,"20,30,40,50,90,90,100,100",90,12.284000,26.496900,21.363126,2.157025,1.739102,16.181400,66.431400,50.250000,5.133774,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A3_average_timeout,构造小批量输入，保留 DP，平均分配超时,8,8occ_cfg3,"20,30,40,50,90,90,100,100",90,12.284000,26.496900,24.327466,2.157025,1.980419,16.181400,47.181400,31.000000,2.169434,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A4_no_scheduler,随机小批量输入，随机每层裁剪量，平均分配超时,8,8occ_cfg3,"20,30,40,50,90,90,100,100",90,12.284000,26.496900,16.361836,2.157025,1.331963,16.181400,108.431400,92.250000,10.135064,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A1_random_input,随机小批量输入，保留 DP 和加权超时分配,8,8occ_cfg3,"20,30,40,50,90,90,100,100",100,12.284000,25.026200,24.150283,2.037301,1.965995,15.779400,54.779400,39.000000,0.875917,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A2_random_pruning,构造小批量输入，随机每层裁剪量，保留加权超时分配,8,8occ_cfg3,"20,30,40,50,90,90,100,100",100,12.284000,25.026200,20.271222,2.037301,1.650213,15.779400,64.779400,49.000000,4.754978,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A3_average_timeout,构造小批量输入，保留 DP，平均分配超时,8,8occ_cfg3,"20,30,40,50,90,90,100,100",100,12.284000,25.026200,23.024104,2.037301,1.874317,15.779400,45.779400,30.000000,2.002096,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
A4_no_scheduler,随机小批量输入，随机每层裁剪量，平均分配超时,8,8occ_cfg3,"20,30,40,50,90,90,100,100",100,12.284000,25.026200,15.516244,2.037301,1.263126,15.779400,105.779400,90.000000,9.509956,odd_0.05,"60,61,62,63,64,65","66,67",8,measured_scheduler_from_final_timeout_sweep_plus_controlled_ablation_model
